Name,Content
Hulaa,"Hulaa adalah nama Arab untuk anak perempuan yang berarti ""perhiasan"", hal -hal yang digunakan oleh wanita untuk perhiasan."
Hullah,"Hullah adalah nama Arab untuk anak perempuan yang berarti ""kostum"", ""berpakaian"", ""garmen""."
Hulou,"Hulou adalah nama Arab untuk anak perempuan yang berarti ""manis"" (kebalikan dari ""pahit"")."
Humaira,"Humaira adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""benda merah kecil"", itu adalah nama panggilan yang penuh kasih untuk seorang anak yang memiliki pipi kemerahan.Humaira berasal dari root H6-M-R (“Redness”)."
Hunaifah,"Hunafah adalah nama Arab untuk anak perempuan yang berarti ""monoteis"", seseorang yang percaya pada kesatuan Tuhan.Ini juga berarti ""orang percaya yang setia"", ""berbudi luhur""."
Hunoon,"Hunoon adalah nama Al -Quran tidak langsung untuk anak perempuan.Ini adalah jamak Haneen, yang merupakan nama lain untuk Jamaad Al-Uula, bulan ke-5 kalender Islam."
Huriaa,"Huriaa adalah varian dari nama Arab Huriyyah, yang merupakan nama wanita surga dan secara kiasan itu berarti ""indah"".Ini juga merupakan nama Arab-Persia yang terdiri dari kata Arab Hur (jamak dari huriyyah) dan sufiks atribusi Persia dan akhiran pembangunan nama A, yang merupakan arti ""orang yang terlihat seperti wanita surga""."
Hurvash,"Hurvash adalah nama Arab-Persia yang terdiri dari kata Arab Hur (“Women of Paradise”) dan kata Persia Vash (“Mirip dengan”), menciptakan makna “cantik seperti wanita surga”."
Husaimah,"Husaimah adalah nama Arab untuk anak perempuan yang berarti ""rajin"", ""tekun"", ""gigih""."
Husainah,"Husainah adalah nama Arab untuk anak perempuan yang berarti ""cantik"".Ini adalah bentuk feminin Hussein/Husain."
Husamah,"Husamah adalah nama Arab untuk anak perempuan yang berarti ""pedang tajam"", ""memotong pedang"", ""pedang pedang""."
Husna,"Husna adalah nama Arab untuk anak perempuan yang berarti ""terbaik"", ""terindah"".Ini digunakan 17 kali dalam Quran."
Husniyyah,"Husniyyah adalah nama Arab untuk anak perempuan yang berarti ""cantik""."
Huwainaa,"Huwainaa adalah nama Arab untuk anak perempuan yang berarti ""ketenangan"", ""ketenangan"", ""keringanan hukuman""."
Iba,IBA berarti seorang wanita untuk dicadangkan dan bermartabat dan melarang orang lain tidak menghormatinya.
Ibadaat,"Ibadaat adalah nama Arab untuk anak perempuan yang berarti ""tindakan ibadah"", ""perbuatan baik""."
Ibhar,"Ibhar adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti luas, keanggunan, terbuka seperti lautan.Ini juga berarti navigasi dan berlayar di laut.Berasal dari akar B-H6-R (laut), yang digunakan puluhan kali dalam Quran."
Ibrat,"Ibrat adalah nama quran langsung untuk anak perempuan.Ini adalah cara alternatif untuk mengatakan nama ebrah dan memiliki makna dan pengucapan yang sama, kecuali bahwa ""t"" pada akhirnya diucapkan untuk Ibrat."
Ibtisam,"Ibtisam adalah nama Alquran tidak langsung untuk anak perempuan yang berarti tersenyum, tersenyum.Berasal dari akar B-S-M yang digunakan dalam Quran di Surat an-naml:"
Ibtisama,"Ibtisama adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""senyum"", senyum di bibir seseorang.Ini adalah varian dari Ibtisam, tetapi artinya berbeda.Ibtisam berarti ""tersenyum"", tindakan tersenyum, sementara Ibitisama berarti ""senyum"", senyum yang bisa dilihat di bibir seseorang.Berasal dari akar B-S-M yang digunakan dalam Quran dalam 27:19:"
Idrak,"Idrak adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""memahami"", ""untuk memahami"", ""untuk memahami"", ""untuk matang"", ""untuk mencapai potensi penuh seseorang""."
Ifrah,"Ifrah adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""membuat seseorang bahagia"", ""membawa kegembiraan dan kegembiraan""."
Ihkam,"Ihkam adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""keunggulan"", ""penguasaan"", ""ketegasan"".Ini berasal dari root H6-K-M yang juga merupakan akar untuk salah satu nama terpenting dari Allah, al-Hakeem (The Wise).Ini digunakan dalam Quran di ratusan tempat."
Ijada,"Ijada adalah nama Alquran tidak langsung untuk anak perempuan yang berarti pengetahuan, kemahiran, keunggulan.Ini diturunkan akar j-w-d (kebaikan, luhur, berkualitas tinggi, mulia) yang digunakan dalam Quran di Surat Saad:"
Ijlal,"Ijlal adalah nama Quran tidak langsung untuk anak perempuan yang berarti agung, indah, megah.Berasal dari akar J-L-L (menjadi agung, menjadi indah), yang digunakan di banyak tempat dalam Quran."
Ikha,"Ikha adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""persaudaraan"" dan ""persaudaraan"", bagi orang -orang untuk saling mencintai seperti saudara, atau seperti saudara perempuan.Ini berasal dari akar A-KH-A yang digunakan di banyak tempat dalam Quran:"
Ilana,"Ilana adalah nama Alquran tidak langsung untuk anak perempuan yang berarti melunakkan, membuat lebih lembut, membuat lebih lunak.Ini berasal dari akar L-y-n yang digunakan di sejumlah tempat dalam Quran."
Ilham,"Ilham adalah nama Arab untuk anak perempuan yang berarti ""inspirasi"", ""muse""."
Iliya,"Iliya adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""milik mereka yang mulia"", ""milik kelas tinggi"", seseorang yang berasal dari kelas masyarakat yang dihormati.Ini juga berarti “mereka yang termasuk illiyyeen“, yang merupakan tempat tertinggi di surga.Ini berasal dari akar AIN-L-A yang digunakan di banyak tempat dalam Quran."
Illiyeen,"Illiyeen adalah nama Al -Quran langsung untuk anak perempuan yang berarti ""paling luhur"", ""tertinggi dari tinggi"" dan merujuk pada pangkat orang percaya terbaik, atau tempat di surga tempat orang -orang percaya ini tinggal."
Ilyana,"Ilyana adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti itu berarti ""kelembutan"", ""keringanan"", ""kebaikan"", ""kelembutan"".Ini adalah formasi non-standar yang berasal dari ilana dan liyana, yang berasal dari akar l-y-n quran."
Imama,"Imama adalah nama Arab untuk anak perempuan yang berarti ""kepemimpinan"", ""perintah""."
Iman,Iman adalah salah satu nama quran status tertinggi untuk anak perempuan dan salah satu konsep pusat Islam.Disebutkan secara langsung puluhan kali dalam Quran.Iman berarti iman kepada Allah.Itu berarti menerima kebenaran Islam di dalam hati.Beberapa contoh sebutan Al -Quran:
Imani,"Imani adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti sangat setia, orang yang memiliki iman yang kuat kepada Allah dan iman mereka adalah identitas mereka.Ini berasal dari a-m-n dan dibentuk dari kata Iman, yang merupakan nama quran lainnya."
Inabah,"Inabah adalah nama Arab untuk anak perempuan yang berarti ""anggur"" (pohon yang menghasilkan anggur).Ini juga berarti ""biji anggur""."
Inara,"Inara adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti iluminasi, pencerahan, untuk membawa cahaya ke dalam kegelapan.Ini berasal dari akar N-W-R (cahaya, api) yang digunakan di banyak tempat dalam Quran dan merupakan akar untuk an-nour (cahaya), salah satu dari 99 nama Allah dan nama Bab 24 dari Quran."
Inaya,"Inaya adalah nama Alquran tidak langsung untuk anak perempuan yang berarti bantuan, perawatan, perlindungan.Ini berasal dari akar AIN-W-N yang digunakan di banyak tempat dalam Quran, termasuk Surat al-Fatihah."
Inayaat,"Inayaat adalah nama Arab untuk anak perempuan yang berarti ""perawatan"", ""pertimbangan"", ""perlindungan"".Ini adalah jamak dari Inayah."
Inayatullah,"Inayatullah adalah nama Arab untuk anak perempuan yang berarti ""perawatan dan perlindungan Tuhan""."
Injeela,"Injeela adalah nama Arab untuk anak perempuan yang merupakan bentuk feminin dari kata Injeel, yang merupakan nama buku yang dikirim oleh Allah kepada Nabi Yesus, yang dikenal sebagai “Injil” dalam bahasa Inggris.Kata itu sendiri berasal dari bahasa Yunani dan berarti ""messenger"", oleh karena itu Injeela berarti ""utusan wanita"", ""pembawa pesan wanita""."
Insha,"Insha adalah nama Arab untuk anak perempuan yang berarti ""untuk menciptakan"", ""untuk penulis"", ""untuk diungkapkan""."
Inshirah,"Inshirah adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""ketika hati menjadi terbuka"", ""lega"", ""relaksasi"", ""bersorak"".Ini berasal dari akar SH-R-H6 yang digunakan di banyak tempat dalam Quran.Inshirah juga digunakan sebagai nama untuk Bab 94 dari Quran, yang dimulai dengan “Apakah kami tidak membuka hati Anda untuk Anda?”."
Iqra,"IQRA adalah nama quran langsung untuk anak perempuan yang berarti ""baca!""Itu adalah perintah yang dikirim oleh Allah kepada Nabi kita, damai dan berkah Allah atas -Nya, dan menurut beberapa sumber Islam itu adalah kata pertama dari Al -Quran yang diturunkan melalui malaikat Gabriel dalam ayat -ayat di bawah ini:"
Irfa,"IRFA adalah nama Alquran tidak langsung untuk anak perempuan.IRFA berarti ""pengetahuan"", ""kebijaksanaan"", ""pengakuan"".Itu berasal dari root AIN-R-F, yang juga merupakan root untuk nama populer Irfaan (kebijaksanaan) dan kata maroof (perbuatan baik dan baik)."
Irfana,"Irfana adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""kata -kata kebijaksanaan"", ""kebijaksanaan"", ""pengetahuan"".Berasal dari akar quran Ain-R-F."
Irhaa,"IRHAA adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""membuat ketenangan"", ""membuat tenang"", ""untuk menenangkan"".Ini berasal dari root R-H26-W yang digunakan dalam ayat 44:24 dari Quran."
Isas,"ISAS adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""meningkat"", ""banyak"", ""kemegahan"".Secara harfiah itu adalah (dengan ""th"" seperti dalam ""benda""), tetapi untuk kemudahan pengucapan orang Arab mengatakannya sebagai Isas.Ini diturunkan akar Quran a-th-th (kebesaran, kemegahan), yang digunakan Quran dalam kata Athath (kekayaan, kekayaan, sarana kenyamanan, perabotan)."
Ishrah,"Ishrah adalah nama Arab untuk anak perempuan yang berarti ""persahabatan"", ""persekutuan""."
Israa,"Israa adalah nama Arab untuk anak perempuan yang berarti ""perjalanan malam"", sebuah perjalanan yang dilakukan pada malam hari.Ini adalah nama salah satu bab dari Al -Quran (Bab 17) dan Firman itu mengacu pada Nabi (damai sejahtera) perjalanan malam yang ajaib dari Mekah ke Yerusalem pada satu malam."
Itaa,"Itaa adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""pertumbuhan"", ""matang"", dan ""hasil"" (buah yang diberikan pohon).Ini berasal dari akar A-T-y (untuk memberi, membawa, datang) yang digunakan di banyak tempat dalam Quran."
Itqan,"Itqan adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""keunggulan"", ""penguasaan"", ""kemahiran"".Ini berasal dari akar T-Q-N (penguasaan, kesempurnaan) yang digunakan dalam Quran dalam Surat an-naml (semut):"
Izdihar,"Izdihar adalah nama Arab untuk anak perempuan yang berarti ""untuk berkembang"", ""untuk berkembang"", ""menjadi bersemangat dan bersinar""."
Izma,"Izma adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""kebesaran"", ""mungkin"", ""penting"".Ini adalah pemendekan nama Izmat.Ini berasal dari akar Ain-DHA-M yang digunakan di banyak tempat dalam Quran."
Izmat,"Izmat adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""kebesaran"", ""mungkin"", ""penting"".Ini adalah derivasi non-standar dari nama anak laki-laki Azmat.Ini berasal dari akar Ain-DHA-M yang digunakan di banyak tempat dalam Quran."
Izzaa,"Izzaa adalah nama Arab untuk anak perempuan yang berarti ""mungkin"", ""kekuatan"", ""kekuatan"".Ini adalah varian dari Izzah."
Izzi,"Izzi adalah nama Arab untuk anak perempuan yang berarti ""perkasa"", ""orang yang memiliki rasa kehormatan yang kuat"", ""kuat"", ""kuat""."
Jabira,"Jabira adalah versi feminin dari nama Jabir, itu berarti seorang wanita yang mencegah orang menjadi miskin, atau wanita yang memperbaiki dan meningkatkan dunia dan mencegah masalah."
Jablah,"Jablah adalah nama Arab untuk anak perempuan yang berarti ""kekuatan"", ""kekuasaan""."
Jabraa,"Jabraa adalah nama Arab untuk anak perempuan yang berarti ""serungku"", terutama orang yang memperbaiki tulang patah.Ini juga berarti ""seseorang yang murah hati terhadap orang miskin dan ke arah anak yatim""."
Jadirah,"Jadirah adalah nama Arab untuk anak perempuan yang berarti ""alam"", ""esensi"".Ini juga berarti ""layak""."
Jahdaa,"Jahdaa adalah nama Arab untuk anak perempuan yang berarti ""orang yang berusaha keras"", ""orang yang berjuang""."
Jahidah,"Jahidah adalah nama Arab untuk anak perempuan yang berarti ""orang yang berusaha keras"", ""orang yang berjuang""."
Jahizah,"Jahizah adalah nama Arab untuk anak perempuan yang berarti ""siap"", ""siap""."
Jahudah,"Jahudah adalah nama Arab untuk anak perempuan yang berarti ""orang yang berusaha keras"", ""orang yang berjuang""."
Jamalah,"Jamalah adalah nama Arab untuk anak perempuan yang berarti ""kecantikan""."
Jamila,"Jamila berarti cantik dan merupakan versi feminin dari nama Jamil.Meskipun itu berarti baik dalam bentuk dan keindahan dalam perilaku, Quran menggunakannya hanya untuk merujuk pada keindahan dalam perilaku."
Jamilaa,"Jamilaa adalah nama Arab untuk anak perempuan yang berarti ""cantik"".Ini adalah varian Jamilah."
Jamlaa,"Jamlaa adalah nama Arab untuk anak perempuan yang berarti ""cantik""."
Jamlah,"Jamlah adalah nama Arab untuk anak perempuan yang berarti ""cantik"".Ini adalah varian dari Jamlaa."
Janina,"Janina berarti ""Taman"", varian dari Junaina.Janina juga mengacu pada jenis chador sutra."
Jannaat,"Jannaat adalah nama Arab untuk anak perempuan yang berarti ""kebun"", ""surga"".Ini adalah jamak dari Jannah (""Taman"")."
Jannah,"Jannah adalah nama quran langsung untuk anak perempuan yang berarti ""taman"", ""surga"".Disebutkan puluhan kali dalam Quran."
Jasimah,"Jasimah adalah nama Arab untuk anak perempuan yang berarti ""dibangun dengan baik"", ""Stout"", ""kuat""."
Jawahar,"Jawahar adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""batu berharga"", ""perhiasan"", ""perhiasan.""Ini adalah pengucapan informal dari nama Jawahir, dan juga pengucapan yang umum di Asia Tengah dan anak benua India.Lihatlah Jawahir untuk informasi tentang nama ini."
Jawahir,"Jawahir adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""perhiasan"", ""perhiasan"", ""batu berharga"", itu adalah jamak dari jawhar (yang berarti ""esensi"", ""batu berharga"", nama untuk anak laki -laki dan perempuan), yang manasendiri adalah jamak dari Jawhara.Ini berasal dari root J-H26-R yang memiliki makna kecemerlangan, visibilitas, dan keterbukaan.Akar digunakan di banyak tempat Quran:"
Jawdah,"Jawdah adalah nama Arab untuk anak perempuan yang berarti ""kebaikan"", ""Yang Mulia"", ""Kebajikan""."
Jawhara,"Jawhara adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""esensi"", ""batu berharga"".Ini berasal dari root J-H26-R (visibilitas, kejernihan, kenyaringan) yang digunakan di banyak tempat dalam Quran:"
Jayidah,"Jayidah adalah nama Arab untuk anak perempuan yang berarti ""baik"", ""berbudi luhur""."
Jibalah,"Jibalah adalah nama Arab untuk anak perempuan yang berarti ""gunung""."
Jidah,"Jidah adalah nama Arab untuk anak perempuan yang berarti ""kemurahan hati"", ""tidak mementingkan diri sendiri""."
Jihadah,"Jihadah adalah nama Arab untuk anak perempuan yang berarti ""perjuangan"", ""perselisihan"".Ini adalah bentuk feminin dari jihad."
Jinan,"Jinan adalah nama Arab untuk anak perempuan yang berarti ""taman"", ""surga"", itu adalah jamak dari Jannah."
Jinani,"Jinani adalah nama Arab untuk anak perempuan yang berarti ""surgawi"", ""dari surga""."
Joudah,"Joudah adalah nama Arab untuk anak perempuan yang berarti ""kemurahan hati""."
Jublah,"JuBlah adalah nama Arab untuk anak perempuan yang berarti ""alam"", ""esensi""."
Judiyah,"Judiyah adalah nama Arab untuk anak perempuan yang berarti ""murah hati"", ""tanpa pamrih""."
Judy,"Judy adalah nama tempat di mana Tabut Nabi Nuh (Alaihi Salam) beristirahat di ujung banjir.Abu Ishaaq Az-Zujaj, ahli bahasa dan tata bahasa bahasa Arab (meninggal 311 Hijri) mengatakan itu adalah gunung di Amad (Diyar Bakr modern di Turki), yang lain mengatakan itu adalah gunung di Mosul di Irak."
Jumalaa,"Jumalaa adalah nama Arab untuk anak perempuan yang berarti ""cantik"".Ini adalah bentuk jamak dari Jameel dan memiliki arti yang sama."
Jumlanah,"Jumlanah adalah nama Arab untuk anak perempuan yang berarti ""Nightingale""."
Junaina,"Arab untuk ""Taman Kecil"", ""Little Paradise"", bentuk kecil Jannah (""Taman"", ""Surga"")."
Juwayriya,"Juwayriya adalah nama Arab untuk anak perempuan.Ini bisa berasal dari dua akar yang berbeda dengan makna dan asal yang berbeda.Nama depan adalah Quran, sedangkan nama kedua lebih umum digunakan:"
Kaarima,"Kaarima adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""murah hati"", ""terhormat"", ""baik hati"", ""mulia"", ""luar biasa"".Kaarima berasal dari akar K-M-M yang digunakan di banyak tempat dalam Quran."
Kabira,"Kabira adalah nama Arab untuk anak perempuan yang berarti ""hebat"", ""kuat"", ""pemimpin"".Ini digunakan 4 kali dalam Quran."
Kafiyah,"Kafiyah adalah nama Arab untuk anak perempuan yang berarti ""cukup"", seseorang yang sepenuhnya dapat mengurus kebutuhan orang lain dan membuat mereka tidak perlu orang lain."
Kahhalah,"Kahhalah adalah nama Arab untuk anak perempuan yang berarti ""orang yang memakai Kohl"", seorang wanita yang mempercantik matanya dengan Kohl."
Kaina,"Kaina berarti ""keberadaan"", ""diciptakan oleh Tuhan"".Ini juga berarti ""peristiwa"" atau ""terjadi""."
Kainaat,"Kainaat adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""semua keberadaan"", ""semua kreasi"", ""The Creation"".Ini adalah jamak Kaina.Kainaat berasal dari akar K-W-N (""menjadi"", ""alam semesta"", ""semua keberadaan"") yang digunakan di banyak tempat dalam Al-Quran."
