Name,Content
Basimi,"Basimi adalah nama Arab untuk anak laki -laki yang berarti ""gembira"", ""bahagia"", ""orang yang sering tersenyum""."
Basiq,"Basiq adalah nama Arab untuk anak laki -laki yang berarti ""melonjak"", ""tinggi"", ""menjulang"" dan digunakan terutama untuk menggambarkan pohon."
Basit,"Basit adalah nama quran langsung untuk anak laki -laki yang berarti ""baik"", ""ramah"", ""murah hati""."
Basoom,"Basoom adalah nama Arab untuk anak laki -laki yang berarti ""orang yang sering tersenyum"", ""bahagia"", ""ceria""."
Bassaar,"Bassaar adalah nama Arab untuk anak laki -laki yang berarti ""perseptif"", ""berwawasan"", secara harfiah berarti ""orang yang melihat banyak""."
Batal,"Batal adalah nama Arab untuk anak laki -laki yang berarti ""pahlawan"", ""pria pemberani""."
Batek,"Batek adalah nama Alquran tidak langsung untuk anak laki -laki yang berarti ""pedang tajam"".Ini berasal dari root B-T-K (“Cut”) yang digunakan dalam ayat 4: 119 dari Quran."
Batil,"Batil adalah nama Arab untuk anak laki -laki yang berarti ""orang yang mengabdikan dirinya untuk menyembah Tuhan"".Batil adalah bentuk maskulin dari nama Batool."
Battaal,"Battaal adalah nama Arab untuk anak laki -laki yang berarti ""pertapa"", ""berbudi luhur""."
Bazigh,"Bazigh adalah nama Arab untuk anak laki -laki yang berarti ""bersinar"", ""cahaya memancarkan"".Ini adalah nama quran langsung yang digunakan dua kali dalam Quran."
Bikr,"Sepeda adalah nama Arab untuk anak laki -laki yang berarti ""perawan""."
Bishr,"Bishr adalah nama Arab untuk anak laki -laki yang berarti ""keceriaan"", ""optimisme"", ""keramahan""."
Budaid,"Budaid adalah nama Arab untuk anak laki -laki yang berarti ""contoh"", ""sampel"", ""spesimen""."
Budaili,"Budaili adalah nama Arab untuk anak laki -laki yang berarti ""penggantian"", ""pengganti"", sesuatu yang diberikan kepada Anda sebagai pengganti sesuatu yang telah Anda hilangkan."
Budair,"Budair adalah nama Arab untuk anak laki -laki yang berarti ""bulan purnama kecil"", itu adalah bentuk kecil dari Badr (""bulan purnama"")."
Budaiwi,"Budaiwi adalah nama Arab untuk anak laki -laki yang berarti ""Badui Kecil"".Ini adalah bentuk kecil Badawi."
Budool,"Budool adalah nama Arab untuk anak laki -laki yang berarti ""dihormati"", ""murah hati"", ""berbudi luhur"", ""pertapa""."
Buhair,"Buhair adalah nama bahasa Arab untuk anak laki -laki yang berarti ""lautan kecil"", ""laut kecil"", ""danau"".Ini adalah bentuk kecil Bahr."
Bukair,"Bukair adalah nama Arab untuk anak laki -laki yang berarti ""baru"", ""tidak tersentuh"".Ini adalah bentuk kecil Bakr."
Bukran,"Bukran adalah nama Arab untuk anak laki -laki yang berarti ""pagi hari"", ""fajar""."
Bunyan,"Bunyan adalah nama Arab untuk anak laki -laki dan perempuan yang berarti ""struktur"", ""bangunan"", ""yayasan"", ""institusi"".Kata Bunyan digunakan tujuh kali dalam Quran, dua kali dalam ayat 9: 109."
Buraik,"Buraik adalah nama Arab untuk anak laki -laki yang berarti ""diberkati""."
Burhan,"Burhan adalah nama quran langsung untuk anak laki-laki yang berarti bukti, bukti, demonstrasi, terutama bukti kebesaran dan kekuasaan Allah, dan merupakan salah satu nama Al-Quran Suci (al-Burhan, bukti yang jelas).Ini digunakan dalam Quran tujuh kali secara langsung, misalnya:"
Daaem,"DaaM adalah nama Arab untuk anak laki -laki yang berarti ""abadi"", ""konstan"", ""berkelanjutan""."
Dabir,"Dabir adalah nama Arab untuk anak laki -laki yang berarti ""asal"", ""keturunan lineal"", ""keturunan"", ""akar"".Ini adalah nama Quran langsung yang disebutkan empat kali dalam Quran."
Daeb,"Daeb adalah orang Arab untuk anak laki -laki yang berarti ""rajin"", ""teliti""."
Dahban,"Dahban adalah varian fonetik Zahban dan berarti ""berlapis emas"", sesuatu yang memiliki lapisan emas di atasnya.Ini digunakan untuk anak laki -laki."
Daleel,"Daleel adalah nama Arab untuk anak laki -laki yang berarti ""panduan"", ""mentor"".Ini adalah nama Al -Quran langsung yang disebutkan dalam ayat 25:45 dari Quran."
Daneer,"Daneer adalah nama Arab untuk anak laki -laki yang berarti ""bercahaya"", ""penuh cahaya""."
Daris,"Delis adalah nama Arab untuk anak laki -laki yang berarti ""orang yang belajar"", ""orang yang meneliti""."
Darkan,"Darkan adalah nama Arab untuk anak laki -laki yang berarti ""perseptif"", ""pemahaman""."
Darrak,"Darrak adalah nama Arab untuk anak laki -laki yang berarti ""perseptif"", ""cerdas""."
Daruj,"Daruj adalah nama Arab untuk anak laki -laki yang berarti ""cepat"", ""cepat""."
Davood,"Davood adalah varian/pengucapan Persia dari nama bocah Arab Dawood, yang merupakan nama seorang nabi yang disebutkan dalam Al -Quran (dikenal sebagai David dalam Alkitab) dan berarti ""teman tercinta""."
Davut,"Davut adalah varian Turki dari nama bocah Arab Dawood, yang merupakan nama seorang nabi yang disebutkan dalam Al -Quran (dikenal sebagai David dalam Alkitab) dan yang berarti ""teman tercinta""."
Dawood,"Dawood adalah nama quran langsung untuk anak laki -laki.Ini adalah nama seorang nabi yang disebutkan 16 kali dalam Al -Quran, yang dikenal sebagai David dalam Bahasa Inggris.Dawood berasal dari asal Ibrani dan berarti ""teman tercinta""."
Dawwas,"Dawwas adalah nama Arab untuk anak laki -laki yang berarti ""kuat"", ""berani"", orang yang mengatasi dan mampu melemparkan musuh -musuhnya ke tanah.Ini juga berarti ""orang yang terampil dalam keahliannya""."
Dayyar,"Dayyar adalah nama Arab untuk anak laki -laki yang berarti ""penduduk"", ""penghuni""."
Dayyin,"Dayyin adalah nama Arab untuk anak laki -laki yang berarti ""religius"", ""saleh""."
Deeb,"Deeb adalah nama Arab untuk anak laki -laki yang berarti ""serigala"".Ini adalah varian fonetik Zi'B."
Deen,"Deen adalah nama quran langsung untuk anak laki -laki yang berarti ""agama"", ""kredo"", ""kredo"", ""cara hidup"".Ini digunakan lebih dari 100 kali dalam Quran."
Diaudin,"Diaudin (juga ditulis sebagai Ziaudin) adalah nama Arab untuk anak laki -laki yang berarti ""kecemerlangan iman"", ""sumber cahaya iman"", yang berarti bahwa orang bernama seperti itu adalah orang yang saleh yang menginspirasi orang lain."
Diras,"Diras adalah nama Arab untuk anak laki -laki yang berarti ""sarjana"", ""orang yang belajar"", ""tertarik""."
Duhr,"Duhr adalah nama Arab untuk anak laki -laki yang berarti ""siang"".Ini adalah nama doa kedua dari lima doa Islam harian."
Eid,"Idul Fitri adalah nama Arab untuk anak laki -laki yang berarti ""festival"", ""hari perayaan"".Ini adalah nama Quran langsung yang disebutkan dalam ayat 5: 114 dari Quran:"
Eihab,"Eihab adalah nama Arab untuk anak laki -laki yang berarti ""untuk melimpahkan"", ""memberi secara bebas"", ""untuk memberkahi seseorang dengan hadiah""."
Eimam,"Eimam adalah nama Arab untuk anak laki -laki yang berarti ""pemimpin"", ""kepala"".Ini adalah varian dari kata imam."
Ejlaal,"Ejlaal adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""untuk menghormati"", ""untuk menghormati"", ""untuk ditinggikan"".Ini berasal dari root J-L-L yang digunakan di sejumlah tempat dalam Quran."
Elias,"Elias adalah nama Al -Quran langsung untuk anak laki -laki yang mengacu pada salah satu nabi yang disebutkan dalam Quran, yang juga disebutkan dalam Alkitab.Dalam bahasa Inggris ia dikenal sebagai Elias dan Elia.Makna Elias adalah “Yahweh (Allah) adalah Tuhanku”.Elias disebutkan dalam dua bab Al -Quran, sebagai berikut:"
Etizaaz,"Etizaaz adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""menjadi mulia"", ""menjadi perkasa"", ""menjadi terhormat"".Etizaaz berasal dari akar Ain-Z-Z yang digunakan di banyak tempat dalam Quran."
Ewazi,"Ewazi adalah nama Arab untuk anak laki -laki yang berarti ""pengganti"", ""pengganti"", ""sesuatu yang menggantikan sesuatu yang lain"".Secara umum digunakan dengan makna bahwa anak adalah hadiah dan penghiburan untuk kesulitan dan kesedihan orang tua, mengganti kerugian mereka."
Eyazi,"Eyazi adalah nama Arab untuk anak laki -laki yang berarti ""penggantian"", ""sesuatu yang menggantikan hal lain""."
Faahim,"Faahim adalah nama Arab untuk anak laki -laki yang berarti ""perseptif"", ""cerdas"", ""mampu memahami""."
Faaiz,"Faaiz adalah nama Alquran tidak langsung untuk anak laki -laki yang berarti ""yang sukses"", ""pemenang"".Ini berasal dari akar F-W-Z yang digunakan di banyak tempat dalam Quran."
Faalan,"Faalan adalah nama Arab untuk anak laki -laki yang berarti ""produktif"", ""orang yang melakukan banyak pekerjaan""."
Faariq,"Faariq adalah nama Arab untuk anak laki -laki yang berarti ""diferensiater"", seseorang yang mampu membedakan antara masalah, terutama orang yang mampu membedakan antara yang baik dan yang jahat.Ini juga berarti ""Hakim"", ""Arbiter""."
Fadi,"Fadi adalah nama Arab untuk anak laki-laki yang berarti ""orang yang mengorbankan dirinya untuk membantu orang lain"", ""gagah"", ""pengorbanan diri"", ""heroik""."
Faham,"Faham adalah nama Arab untuk anak laki -laki yang berarti ""cerdik"", ""perseptif"", ""cerdas"", ""bijaksana""."
Fahduddin,"Fahduddin adalah nama Arab untuk anak laki -laki yang berarti ""macan tutul iman"", yang berarti orang pemberani yang mendukung umat Islam."
Fahdullah,"Fahdullah adalah nama Arab untuk anak laki -laki yang berarti ""cheetah of god"", yang berarti orang pemberani yang melayani Tuhan."
Faheem,"Faheem adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""perseptif"", ""pemahaman"", ""tertarik"", ""cerdas.""Ini berasal dari root F-H26-M yang digunakan dalam Quran dalam ayat 21:79:"
Fahis,"Fahis adalah nama Arab untuk anak laki -laki yang berarti ""penyelidik"", ""penguji""."
Fahm,"Fahm adalah nama Arab untuk anak laki -laki yang berarti ""pemahaman"", ""pemahaman""."
Fahmawi,"Fahmawi adalah nama Arab untuk anak laki -laki yang berarti ""pemahaman"", ""memahami"", ""cerdas""."
Fahmee,"Fahmee adalah nama Arab untuk anak laki -laki yang berarti ""perseptif"", ""cerdas"", ""baik dalam memahami sesuatu""."
Fahmun,"Fahmun adalah nama Arab untuk anak laki -laki yang berarti ""pemahaman"", ""memahami"", ""cerdas""."
Faihami,"Faihami adalah nama Arab untuk anak laki -laki yang berarti ""pemahaman"", ""memahami"", ""cerdas""."
Faisal,"Faisal adalah nama Al -Quran tidak langsung yang berarti ""penguasa yang menentukan"", seseorang yang membuat keputusan akhir dan yang pendapatnya mengakhiri semua keraguan.Ini juga berarti ""pedang tajam""."
Faitah,"Faitah adalah nama Arab untuk anak laki -laki yang berarti ""bimbingan"", ""arah yang benar"", ""bimbingan yang benar""."
Faiz,"Faiz adalah nama Arab untuk anak laki -laki yang berarti ""banyak"", ""banyak bagus""."
Faizan,"Faizan adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""rahmat besar"", ""kebaikan besar"", ""amal"", ""mendukung"".Itu diturunkan dari akar F-y-dhad-Quran (overflow, banjir), menjadi idiom bagi seseorang yang darinya amal dan perbuatan baik datang dalam jumlah besar."
Faizullah,"Faizullah adalah nama Arab untuk anak laki -laki yang berarti ""banyak dan hadiah dari Tuhan""."
Faizurrahman,"Faizurrahman adalah nama Arab untuk anak laki -laki yang berarti ""hadiah dan banyak dari Tuhan""."
Fajruddin,"Fajruddin adalah nama Arab untuk anak laki -laki yang berarti ""Dawn of the Faith"", seseorang yang membawa penyelamatan dan kesuksesan ke Islam."
Fajrul Islam,"Fajrul Islam adalah nama Arab untuk anak laki -laki yang berarti ""Dawn of Islam"", ""Awal Islam"", itu adalah frasa yang digunakan untuk merujuk pada tahun -tahun awal Islam di Mekah dan Madinah.Karena Dawn adalah pertanda dari hari yang akan datang, Fajrul Islam dapat berarti ""orang yang akan membawa kesuksesan bagi Islam""."
Fakhir,"Fakhir adalah nama Arab untuk anak laki -laki yang berarti ""mewah"", ""berkualitas tinggi"", ""sangat bagus sehingga membuat Anda bangga"".Ini berasal dari akar F-KH-R Quran."
Fakhr al Din,"Fakhr Al Din adalah nama Arab untuk anak laki -laki yang berarti ""kebanggaan iman"", seseorang yang kebajikan dan prestasinya membuat umat Islam bangga.Itu terdiri dari Fakhr (""Pride of"") Al Din (""Iman"", yang berarti ""Islam"")."
Fakhruddin,"Fakhruddin adalah nama Arab untuk anak laki -laki yang berarti ""kebanggaan iman"", orang yang membuat umat Islam bangga dengan prestasinya."
Falah,"Falah adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""sukses"", ""kemenangan"", ""kemakmuran"", ""pembebasan"", ""keselamatan"".Ini berasal dari akar F-L-H6 yang digunakan di banyak tempat dalam Quran."
Faleeh,"Faleeh adalah nama Arab untuk anak laki -laki yang berarti ""sukses""."
Falihi,"Falihi adalah nama Arab untuk anak perempuan yang berarti ""sukses"", ""pemenang""."
Fallah,"Fallah adalah nama Arab untuk anak laki -laki yang berarti ""petani"".Nama ini tidak boleh bingung dengan Falah, yang berarti ""sukses"".Perbedaannya adalah bahwa penekanan pada Fallah adalah pada suku kata pertama, sedangkan penekanan untuk Falah adalah yang terakhir.Selain itu, kedua suku kata Fallah berisi suara ""L"", sedangkan di Falah hanya suku kata terakhir."
Falooh,"Falooh adalah nama Arab untuk anak laki -laki yang berarti ""sukses"", ""pemenang""."
Fannan,"Fannan adalah nama Arab untuk anak laki -laki yang berarti ""artis""."
Faqeeh,"Faqeeh adalah nama Arab untuk anak laki-laki yang berarti ""berpengetahuan"", ""ahli"", ""belajar"", ""berpendidikan baik""."
Farahaat,"Farahaat adalah nama Alquran tidak langsung untuk anak laki -laki.Ini adalah versi lain dari nama Faraat, Anda dapat melihat detailnya di sini: Faraat"
Farahan,"Farahan adalah varian umum dari nama bocah Arab Farhan, yang berarti ""bahagia"", ""gembira""."
Faraj,"Faraj adalah nama Arab untuk anak laki -laki yang berarti ""kenyamanan"", ""kemudahan"", ""hasil bahagia"", ""lega""."
Farajuddin,"Farajuddin adalah nama Arab untuk anak laki -laki yang berarti ""orang yang menyebabkan kekhawatiran dan kesedihan dihilangkan dari iman"", seseorang yang pekerjaan dan prestasinya membawa sukacita bagi umat Islam dan menghilangkan kekhawatiran mereka."
Farajullah,"Farajullah adalah nama Arab untuk anak laki -laki yang berarti ""kelegaan Tuhan"", ""penyelamatan Tuhan"", kelegaan dan penyelamatan yang datang dari Tuhan."
Farasat,"Farasat adalah nama Persia dan Urdu untuk anak laki -laki yang berarti ""ketajaman"", ""ketajaman"", ""visi"", ""pandangan jauh ke depan dan kebijaksanaan dalam perencanaan"".Ini adalah varian dari Ferasat."
Fardain,"Fardain adalah nama Arab untuk anak laki -laki yang berarti ""unik"", ""tiada tara"", menjadi jamak dari fard.Ini juga bisa menjadi varian dari nama bocah Persia Fardeen."
Fardun,"Fardun adalah nama Arab untuk anak laki -laki yang berarti ""unik"", ""tiada tara"", ""tunggal""."
Fareed,"Fareed adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""unik"", ""tak tertandingi"", ""tanpa pikul"".Ini berasal dari root F-D-D (""tunggal"", ""sendiri"", kebalikan dari ""jamak"") yang digunakan di sejumlah tempat dalam Quran."
Fareeq,"Fareeq adalah nama Arab untuk anak laki -laki yang berarti ""grup"", ""band"", ""kru"".Ini juga peringkat perwira tinggi di militer, biasanya identik dengan ""letnan jenderal"" dalam bahasa Inggris."
Farhaat,"Farhaat adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""acara bahagia"", ""waktu yang menggembirakan"".Berasal dari akar F-R-H6 yang digunakan di banyak tempat dalam Quran."
Farhan,"Farhan adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""bahagia"", ""gembira"", ""bersukacita"".Berasal dari akar F-R-H6 yang digunakan di banyak tempat dalam Quran."
Farhatullah,"Farhatullah adalah nama Arab untuk anak laki -laki yang berarti ""kebahagiaan yang datang dari Tuhan"", ""sukacita dari Tuhan""."
Farhi,"Farhi adalah nama Arab untuk anak laki -laki yang berarti ""bahagia"", ""gembira"", ""konten""."
Farhiyyan,"Farhiyyan adalah nama Arab untuk anak laki -laki yang berarti ""bahagia"", ""konten""."
Farih,"Farih adalah nama Arab untuk anak laki -laki yang berarti ""bahagia"", ""penuh kegembiraan""."
Farmanullah,"Farmanullah adalah nama Persia-Arab untuk anak laki-laki yang berarti ""perintah Tuhan"", ""perintah Tuhan"", dari kata Persia Farman (""perintah"") dan kata Arab Allah (""Tuhan"")."
Farood,"Farood adalah nama bahasa Arab untuk anak laki -laki yang berarti ""unik"", ""tanpa peer"", ""singular""."
Farrad,"Farrad adalah nama Arab untuk anak laki -laki yang berarti ""orang yang memiliki cara berpikirnya sendiri"", ""orang yang memiliki pendapat unik"".Ini juga berarti ""perhiasan"", seseorang yang menjual perhiasan."
Farraj,"Farraj adalah nama Arab untuk anak laki -laki yang berarti ""bahagia"", ""gembira"", ""gembira""."
Farrajuddin,"Farrajuddin adalah nama Arab untuk anak laki -laki yang berarti ""orang yang menyebabkan penghapusan kesedihan/kekhawatiran dari iman"", seseorang yang pekerjaan dan prestasinya membawa sukacita bagi umat Islam."
Farrooh,"Farrooh adalah nama Arab untuk anak laki -laki yang berarti ""bahagia"", ""gembira""."
Faruq,"Faruq adalah nama Alquran tidak langsung untuk anak laki -laki yang berarti ""dapat membedakan antara kebenaran dan kepalsuan"".Ini adalah julukan Umar ibn al-Khattab, yang merupakan teman dekat Nabi Muhammad, damai dan berkah Allah atas Dia dan teman-temannya."
Farwan,"Farwan adalah nama Al -Quran tidak langsung untuk anak laki -laki yang berarti ""kaya"", ""hidup dalam kelimpahan"".Berasal dari F-R-A (""untuk membuat"", ""untuk menciptakan"", ""bulu"", ""menutupi"") yang digunakan di banyak tempat dalam Al-Quran."
Faseeh,"Faseeh adalah nama Arab untuk anak laki -laki yang berarti ""fasih"", ""fasih""."
Fath,"Fath adalah nama Arab untuk anak laki -laki yang berarti ""bimbingan"".Ini juga berarti ""awal"".Ini juga berarti ""penaklukan"".Perhatikan bahwa ""T"" dan ""H"" diucapkan secara terpisah, mereka tidak membentuk suara bersama."
